ID,Timestamp,Tweet,Keluhan,Respon,Bukan Keluhan/Respon,Topik Umum, Topik Spesifik,Lokasi,Waktu ,
690127585737625604,"21 Jan 2016, 06:03:33 PM",RT @PRFMnews: 17.55: RT @Adinda767: Pohon hampir tumbang membahayakan yg parkir di bawah pohon lokasi Unpas Lengkong Cc @diskamtam https://?,Ya,,,Lingkungan Hidup,pohon tumbang,Unpas Lengkong,-,
690134438349574146,"21 Jan 2016, 06:30:46 PM",RT @PRFMnews: 17.55: RT @Adinda767: Pohon hampir tumbang membahayakan yg parkir di bawah pohon lokasi Unpas Lengkong Cc @diskamtam https://?,Ya,,,Lingkungan Hidup,pohon tumbang,Unpas Lengkong,-,
690138554857570305,"21 Jan 2016, 06:47:08 PM","Lapor kang @ridwankamil , lampu penyeberangan masjid-alun2 bandung mati sore ini mohon dicek, tks  cc @aheryawan https://t.co/EJTzORRCxV",Ya,,,Perhubungan ,lampu lalu lintas,Mesjid alun-alun ,-,
690141318148931584,"21 Jan 2016, 06:58:07 PM",18.58: RT @massa93_: PJU Jalan Moh Toha arah Kebon Kalapa Gelap min. Cc @dbmpkotabdg,Ya,,,Infrastruktur,lampu penerangan jalan umum,Jalan Moh Toha arah Kebon Kalapa,-,
690141855988764672,"21 Jan 2016, 07:00:15 PM",@presidentweter @ridwankamil @lintang92384966 ini karena pemimpin daerah kami ada inisiatif dan dirasa ini masuk akal mungkin di setujui,,,Ya,Bukan Keluhan,-,-,-,
690143282085654528,"21 Jan 2016, 07:05:55 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Leuwipanjang https://t.co/4BCoqe0229",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Leuwipanjang,-,
690143401841397760,"21 Jan 2016, 07:06:23 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Taman Siswa / jl Waluh https://t.co/JamgfE8fpQ",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Taman Siswa/Jalan Waluh ,-,
690143517671329792,"21 Jan 2016, 07:06:51 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Pamanukan https://t.co/wsgdXIIS2f",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Pamanukan ,-,
690143598260678657,"21 Jan 2016, 07:07:10 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Kalijati 2 https://t.co/MTy3bzPwKa",,Ya,,Infrastruktur,lampu penerangan jalan umum,Jalan Kalijati 2,-,
690143738383994880,"21 Jan 2016, 07:07:44 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Kuningan VII https://t.co/BoDqp6gqsm",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Kuningan VII,-,
690143864175337473,"21 Jan 2016, 07:08:14 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Cikuray https://t.co/sQKsjt0wSe",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Cikuray ,-,
690143959432237057,"21 Jan 2016, 07:08:36 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Palasari https://t.co/ckohwkrqSb",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Palasari ,-,
690144041749647360,"21 Jan 2016, 07:08:56 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Jakarta https://t.co/N5ZvZqLLnN",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Jakarta,-,
690144177502490624,"21 Jan 2016, 07:09:28 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Imam Bonjol https://t.co/ed4QOCZJpz",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Imam Bonjol ,-,
690145071631613954,"21 Jan 2016, 07:13:02 PM","@ridwankamil , kang emil sy bangga dg pesatnya pembang kota bdg, kapan penertiban ped k5 di spnjang trotoar cicadas? Sptnya prioritas tuh...",Ya,,,"K3 (Ketertiban, Kebersihan, Keindahan)",PKL ,sepanjang Trotoar Cicadas,-,
690151531769892865,"21 Jan 2016, 07:38:42 PM",RT @Satpolppbdg: Penertiban dilakukan bersama aparat Kewilayahan 21/1/2016 cc @ridwankamil @Kel_Blgd  @PRFMnews @gesturedbags https://t.co/?,,,Ya,Bukan Keluhan,-,-,-,
690151872871698433,"21 Jan 2016, 07:40:03 PM",RT @Satpolppbdg: Penertiban dilakukan bersama aparat Kewilayahan 21/1/2016 cc @ridwankamil @Kel_Blgd  @PRFMnews @gesturedbags https://t.co/?,,,Ya,Bukan Keluhan,-,-,-,
690154377517125633,"21 Jan 2016, 07:50:00 PM",@firmanfarmoen @ridwankamil @lintang92384966 Betul.Tp yakinlah kalau utk mengurangi kemacetan bukan K.cpat solusinya.mengingat msyrakat kta.,,,Ya,Bukan Keluhan,-,-,-,
690154953374089217,"21 Jan 2016, 07:52:18 PM",@pdamtirtawening suplai air ke pelanggan lama saja blm lancar contoh: antapani jl.subang sudah coba cari pelanggan baru .aneh @PRFMnews,Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,Jalan Subang Antapani ,-,
690158151262429186,"21 Jan 2016, 08:05:00 PM","@ridwankamil @PRFMnews bgs 7annya naikin tarif parkir tp ketersediaan t4 parkir di t4 umum &amp; angkutan umum tdk memadai, mhn kbijaksanaannya",Ya,,,Perhubungan,parkir sembarangan,-,-,
690158203032698885,"21 Jan 2016, 08:05:12 PM",RT @Satpolppbdg: Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 cc @ridwankamil @DiskominfoBdg @infobdg https:?,,Ya,,"K3 (Ketertiban, Kebersihan, Keindahan)",pedagang,Jalan Sudirman ,21-1-2016,
690158316794810369,"21 Jan 2016, 08:05:39 PM",RT @Satpolppbdg: Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 cc @ridwankamil @DiskominfoBdg @infobdg https:?,,Ya,,"K3 (Ketertiban, Kebersihan, Keindahan)",pedagang,Jalan Sudirman ,21-1-2016,
690158401582661633,"21 Jan 2016, 08:06:00 PM",Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/5Sy8wyBQ21,,Ya,,"K3 (Ketertiban, Kebersihan, Keindahan)",pedagang,Jalan Sudirman ,21-1-2016,
690159610808918016,"21 Jan 2016, 08:10:48 PM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http?,,,Ya,Bukan Keluhan,-,-,-,
690159803281211393,"21 Jan 2016, 08:11:34 PM",Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl.? https://t.co/ruU4sJAIQf #infobdg https://t.co/1XtCkV2OtZ,,,Ya,Bukan Keluhan,-,-,-,
690160294337773572,"21 Jan 2016, 08:13:31 PM","Mantap pisan, sekalian pa tertibkan PKL didpn pasar kosambi ketengah jalan klo pagi @Satpolppbdg @ridwankamil @DiskominfoBdg @infobdg nuhun",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),PKL,depan Pasar Kosambi ,-,
690160667995828224,"21 Jan 2016, 08:15:00 PM",Di sukarno hatta juga sering ada min.. RT @infobdg: Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman,Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Soekarno Hatta,-,
690161003674238976,"21 Jan 2016, 08:16:20 PM",Pa maaf di JPO Asia Afrika dpan gd.kantor pos banyak anjal kencing disana @Satpolppbdg @ridwankamil @DiskominfoBdg @infobdg,Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,JPO Asia Afrika depan Gedung Kantor Pos,-,
690161077573828608,"21 Jan 2016, 08:16:38 PM",RT @infobdg: Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/5Sy8wyBQ21,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Sudirman ,21-1-2016,
690161285334339584,"21 Jan 2016, 08:17:27 PM",Tertibkan pa soalnya sok nyampah isin ah @Satpolppbdg @ridwankamil @DiskominfoBdg @infobdg,,,Ya,Bukan Keluhan,-,-,-,
690164778799489024,"21 Jan 2016, 08:31:20 PM",RT @Satpolppbdg: Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/e0hPWgg25O,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Sudirman ,21-1-2016,
690164903382908929,"21 Jan 2016, 08:31:50 PM","RT @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/upbmqdO89K"",,",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Sudirman ,21-1-2016,
690166353647538176,"21 Jan 2016, 08:37:36 PM",RT @infobdg: Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/5Sy8wyBQ21,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Sudirman ,21-1-2016,
690166355480412160,"21 Jan 2016, 08:37:36 PM",RT @PRFMnews: 18.58: RT @massa93_: PJU Jalan Moh Toha arah Kebon Kalapa Gelap min. Cc @dbmpkotabdg,Ya,,,Infrastruktur,lampu penerangan jalan umum ,Jalan Moh Toha arah Kebon Kalapa,-,
690167133750325248,"21 Jan 2016, 08:40:42 PM",RT @infobdg: Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/5Sy8wyBQ21,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Sudirman ,21-1-2016,
690167670579159041,"21 Jan 2016, 08:42:50 PM","Di Jl. Setiabudhi depan Unpas juga sy pernah lihat. @infobdg: Via @Satpolppbdg : Penertiban pedagang laser https://t.co/Z6ISeSCud6""""",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Setiabudi depan Unpas,-,
690167705475805184,"21 Jan 2016, 08:42:58 PM",@PRFMnews @ridwankamil @dishub_kotabdg  TL S.Sumantri-tol Pasteur masih mabuk..blm ada yg menyadarkan https://t.co/wCGRYiYrfC,Ya,,,Perhubungan,lampu lalu lintas,Jalan Surya Sumatri-Tol Pasteur,-,
690168612477239296,"21 Jan 2016, 08:46:34 PM",RT @Satpolppbdg: Penertiban dilakukan bersama aparat Kewilayahan 21/1/2016 cc @ridwankamil @Kel_Blgd  @PRFMnews @gesturedbags https://t.co/?,,,Ya,Bukan Keluhan,-,-,-,
690169038333280256,"21 Jan 2016, 08:48:16 PM",RT @infobdg: Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/5Sy8wyBQ21,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Sudirman ,21-1-2016,
690169799788204032,"21 Jan 2016, 08:51:17 PM",RT @Satpolppbdg: Penertiban dilakukan bersama aparat Kewilayahan 21/1/2016 cc @ridwankamil @Kel_Blgd  @PRFMnews @gesturedbags https://t.co/?,,,Ya,Bukan Keluhan,-,-,-,
690170306120384513,"21 Jan 2016, 08:53:18 PM","@infobdg @Satpolppbdg emang ih menganggu pisan serab,yg dagang teh egois ga mikir keselamatan para pengguna jalan -_-",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),PKL,-,-,
690174235520593921,"21 Jan 2016, 09:08:55 PM",RT @Satpolppbdg: Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 cc @ridwankamil @DiskominfoBdg @infobdg https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Sudirman ,21-1-2016,
690174344656347137,"21 Jan 2016, 09:09:21 PM",RT @Satpolppbdg: Penertiban dilakukan bersama aparat Kewilayahan 21/1/2016 cc @ridwankamil @Kel_Blgd  @PRFMnews @gesturedbags https://t.co/?,,,Ya,Bukan Keluhan,-,-,-,
690178056602783744,"21 Jan 2016, 09:24:06 PM","Alhamdullillah, trimakasih @dbmpkotabdg atas fast respon nya.. skg jl.siliwangi sudah terang kembali... :) @ridwankamil @PRFMnews",,,Ya,Bukan Keluhan,-,-,-,
690180263033180160,"21 Jan 2016, 09:32:52 PM","@ridwankamil Ridwan punten, kalau kereta cepat jalurnya sebelah utara atau Selatan jalan tol. Nuhun",,,Ya,Bukan Keluhan,-,-,-,
690181760194244608,"21 Jan 2016, 09:38:49 PM","@presidentweter @ridwankamil @lintang92384966 kalau misalkan belum disetujui oleh Lurah, coba laporkan IDE bapak ke Camatnya dst",,,Ya,Bukan Keluhan,-,-,-,
690181875323633664,"21 Jan 2016, 09:39:16 PM","@presidentweter @ridwankamil @lintang92384966 kami disini mulai dari hal yang kecil kok pak, untuk mencapai cita2 yg besar",,,Ya,Bukan Keluhan,-,-,-,
690183019890487296,"21 Jan 2016, 09:43:49 PM","@presidentweter @ridwankamil @lintang92384966 misalkan di daerah samping rumah bapak, di tingkat RT/RW dulu ^_^",,,Ya,Bukan Keluhan,-,-,-,
690185899200483328,"21 Jan 2016, 09:55:16 PM",Malam ini PJU Supratman mulai dpn Pussenif hingga simp A.Yani banyak yg padam. Mhn dicek @dbmpkotabdg cc @se_bdg @infobdg,Ya,,,Infrastruktur,lampu penerangan jalan umum,Supratman depan Pussenif hingga simpang  A. Yani ,-,
690186214100434944,"21 Jan 2016, 09:56:31 PM",RT @infobdg: Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/5Sy8wyBQ21,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Sudirman ,21-1-2016,
690187671801561088,"21 Jan 2016, 10:02:18 PM",RT @eka_harijanto: Malam ini PJU Supratman mulai dpn Pussenif hingga simp A.Yani banyak yg padam. Mhn dicek @dbmpkotabdg cc @se_bdg @infobdg,Ya,,,Infrastruktur,lampu penerangan jalan umum,Supratman depan Pussenif hingga simpang  A. Yani ,-,
690191018742808576,"21 Jan 2016, 10:15:36 PM",@pdamtirtawening komp margahayu raya jl merkuri raya dah 2 mggu air ngocornya jam 12 mlm mpe jam 3 itu pun kecil. Tlg perhatiannya,Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,Komplek Margahayu Raya Jalan Merkuri Raya ,dua minggu ,
690193314939678720,"21 Jan 2016, 10:24:44 PM",Kapan PJU di Jln Sukahaji ditambah dan diganti LED seperti depan Setrasari Mall dan Jl Gitar? @se_bdg @dbmpkotabdg https://t.co/l1fDq9e3JL,Ya,,,Infrastruktur,lampu penerangan jalan umum,Jalan Sukahaji ,-,
690195449504862209,"21 Jan 2016, 10:33:13 PM",RT @infobdg: Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/5Sy8wyBQ21,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang ,Jalan Sudirman ,21-1-2016,
690195586780266496,"21 Jan 2016, 10:33:45 PM",Yha akhirnya lightsaber ini dipermasalahkan juga.... kirain yaudah aja gitu https://t.co/yKoFrr1Bzs,,,Ya,Bukan Keluhan,-,-,-,
690195630270996480,"21 Jan 2016, 10:33:56 PM",Setuju bapak2 @Satpolppbdg @ridwankamil @DiskominfoBdg.2 hari yg lalu juga ada di daerah terusan pasir koja.membahayakan pengendara..,,,Ya,Bukan Keluhan,-,-,-,
690195965400240128,"21 Jan 2016, 10:35:16 PM",RT @henboltea: Setuju bapak2 @Satpolppbdg @ridwankamil @DiskominfoBdg.2 hari yg lalu juga ada di daerah terusan pasir koja.membahayakan pen?,,,Ya,Bukan Keluhan,-,-,-,
690196554615914497,"21 Jan 2016, 10:37:36 PM","RT @ReportaseJabar: RT @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/upbmqdO89K"",,",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,Jalan Sudirman ,21-1-2016,
690200235063250944,"21 Jan 2016, 10:52:13 PM","RT @Maulidza_: Pak @ridwankamil ini banyak yg tanya d IG termasuk saya tp ga kejawab2, arti anjir"" itu apa pak? https://t.co/rNjO8dTzH8""",,,Ya,Bukan Keluhan,-,-,-,
690201565005635584,"21 Jan 2016, 10:57:31 PM","pak @ridwankamil @Bandung_Dinkes @Satpolppbdg slama msh ada pjual rokok dlampu merah&amp;tdk ada sidak supir angkot,maka prokok pasif selalu ada",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),merokok di tempat umum,-,-,
690202277798371328,"21 Jan 2016, 11:00:21 PM","RT @Satpolppbdg: Penertiban pedagang laser di jl. Cihampelas, Dago &amp; Otista mlm ini 21/1/16 cc @ridwankamil @DiskominfoBdg @PRFMnews https:?",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,"Jalan Cihampelas, Dago, Otista",21-1-2016,
690202677586735104,"21 Jan 2016, 11:01:56 PM","RT @Satpolppbdg: Penertiban pedagang laser di jl. Cihampelas, Dago &amp; Otista mlm ini 21/1/16 cc @ridwankamil @DiskominfoBdg @PRFMnews https:?",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,"Jalan Cihampelas, Dago, Otista",21-1-2016,
690202938828939264,"21 Jan 2016, 11:02:58 PM",Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https://t.co/Dj7Uw201vD,,,Ya,Bukan Keluhan,-,-,-,
690203235479465985,"21 Jan 2016, 11:04:09 PM",RT @infobdg: Via @Satpolppbdg : Penertiban pedagang laser krn mengganggu pengendara di jl. Sudirman 21/1/16 https://t.co/5Sy8wyBQ21,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedangan ,Jalan Sudirman ,21-1-2016,
690203263409397760,"21 Jan 2016, 11:04:16 PM","RT @Satpolppbdg: Penertiban pedagang laser di jl. Cihampelas, Dago &amp; Otista mlm ini 21/1/16 cc @ridwankamil @DiskominfoBdg @PRFMnews https:?",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,"Jalan Cihampelas, Dago, Otista",21-1-2016,
690203473116200960,"21 Jan 2016, 11:05:06 PM","RT @Satpolppbdg: Penertiban pedagang laser di jl. Cihampelas, Dago &amp; Otista mlm ini 21/1/16 cc @ridwankamil @DiskominfoBdg @PRFMnews https:?",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,"Jalan Cihampelas, Dago, Otista",21-1-2016,
690204168301088768,"21 Jan 2016, 11:07:51 PM","@restabes_bdg @ridwankamil apa toko mery/lena jl cgending 45 pnya ijin jual miras?, sy liat msh jual miras dgn cra bsik2 k plnggan!",Ya,,,Bidang Lainnya,-,Toko Mery Lena Jalan Cigending 45,-,
690204406449623040,"21 Jan 2016, 11:08:48 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690207437622644736,"21 Jan 2016, 11:20:51 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690207764430258176,"21 Jan 2016, 11:22:09 PM","RT @Satpolppbdg: Penertiban pedagang laser di jl. Cihampelas, Dago &amp; Otista mlm ini 21/1/16 cc @ridwankamil @DiskominfoBdg @PRFMnews https:?",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,"Jalan Cihampelas, Dago, Otista",21-1-2016,
690207980625776642,"21 Jan 2016, 11:23:00 PM","RT @Maulidza_: Pak @ridwankamil ini banyak yg tanya d IG termasuk saya tp ga kejawab2, arti anjir"" itu apa pak? https://t.co/rNjO8dTzH8""",,,Ya,Bukan Keluhan,-,-,-,
690208380326166528,"21 Jan 2016, 11:24:35 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690208426719256578,"21 Jan 2016, 11:24:47 PM","RT @Satpolppbdg: Penertiban pedagang laser di jl. Cihampelas, Dago &amp; Otista mlm ini 21/1/16 cc @ridwankamil @DiskominfoBdg @PRFMnews https:?",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,"Jalan Cihampelas, Dago, Otista",21-1-2016,
690209771421614080,"21 Jan 2016, 11:30:07 PM","RT @Satpolppbdg: Penertiban pedagang laser di jl. Cihampelas, Dago &amp; Otista mlm ini 21/1/16 cc @ridwankamil @DiskominfoBdg @PRFMnews https:?",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang,"Jalan Cihampelas, Dago, Otista",21-1-2016,
690210270380036096,"21 Jan 2016, 11:32:06 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690210298339328000,"21 Jan 2016, 11:32:13 PM","@infobdg @dishub_kotabdg  Monorail bs kurangi kepadatan jln raya krn tdk pakai ruas jln raya, pakai jalur khusus.",,,Ya,Bukan Keluhan,-,-,-,
690211287029035008,"21 Jan 2016, 11:36:08 PM","RT @Satpolppbdg: Penertiban pedagang laser di jl. Cihampelas, Dago &amp; Otista mlm ini 21/1/16 cc @ridwankamil @DiskominfoBdg @PRFMnews https:?",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),pedagang ,"Jalan Cihampelas, Dago, Otista",21-1-2016,
690212144625819648,"21 Jan 2016, 11:39:33 PM",@disdik_bandung @ridwan_kamil_ @OdedMD @yossiirianto  mugya emutan dana hibah untuk honorer kenapa di batasi buat guru honor aja?,Ya,,,Pendidikan,dana hibah,-,-,
690212993536163841,"21 Jan 2016, 11:42:55 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,-,
690213275800211457,"21 Jan 2016, 11:44:03 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690213310818430976,"21 Jan 2016, 11:44:11 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690213339574571008,"21 Jan 2016, 11:44:18 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690213425218093056,"21 Jan 2016, 11:44:38 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690213621566078976,"21 Jan 2016, 11:45:25 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690213674716246016,"21 Jan 2016, 11:45:38 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690213825539215361,"21 Jan 2016, 11:46:14 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690213830840815617,"21 Jan 2016, 11:46:15 PM",@ridwankamil jadwal sepedahan org bdg teh hari apa? Gening saya masih jd minoritas tiap hari dijalan.,,,Ya,Bukan Keluhan,-,-,-,
690213883642949633,"21 Jan 2016, 11:46:28 PM",RT @Satpolppbdg: Pengemis pura2 buntung ditertibkan mlm ini 21/1/16. Masih mau ngasih? cc @ridwankamil @DiskominfoBdg @PemkotBandung https:?,,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,-,21-1-2016,
690213975556919296,"21 Jan 2016, 11:46:49 PM",@ridwankamil pak kenapa petugas bis damri sangat cuek pada saat kursi khusus tidak di gunakan untuk semestinya. Tolong di tindak lanjuti.,Ya,,,Perhubungan,bis kota,Bis Damri ,-,
